 3.0519998E+00  1.4626036E+02
 3.0599997E+00  1.4645013E+02
 3.0679998E+00  1.4647656E+02
 3.0759997E+00  1.4651859E+02
 3.0839999E+00  1.4661830E+02
 3.0919998E+00  1.4651056E+02
 3.0999999E+00  1.4663770E+02
 3.1079998E+00  1.4661372E+02
 3.1159997E+00  1.4657237E+02
 3.1239998E+00  1.4639494E+02
